id,title,author,subject,year_of_publication,edition,ISBN,publisher,seller,price_foreign_currency,price_indian_currency,link,medium
,"Modelling, Analysis, and Simulation of Computer and Telecommunication Systems","Maria Carla Calzarossa, Erol Gelenbe, Krysztof Grochla, Ricardo Lent, Tadeusz Czachórski",CSE,2021,1st ed. 2021,978-3-030-68110-4,Springer Nature,3,,,,ELECTRONIC
,Information Technology and Systems,"Álvaro Rocha, Carlos Ferrás, Paulo Carlos López-López, Teresa Guarda",CSE,2021,1st ed. 2021,978-3-030-68418-1,Springer Nature,3,,,,ELECTRONIC
,Smart Card Research and Advanced Applications,"Pierre-Yvan Liardet, Nele Mentens",CSE,2021,1st ed. 2021,978-3-030-68487-7,Springer Nature,3,,,,ELECTRONIC
,PHP 8 Revealed,Gunnard Engebreth,CSE,2021,1st ed.,978-1-4842-6818-6,Springer Nature,3,,,,ELECTRONIC
,Starting Digital Signal Processing in Telecommunication Engineering,Tomasz P. Zieliński,CSE,2021,1st ed. 2021,978-3-030-49256-4,Springer Nature,3,,,,ELECTRONIC
,Digital Signal Processing,Dr. D. Sundararajan,CSE,2021,1st ed. 2021,978-3-030-62368-5,Springer Nature,3,,,,ELECTRONIC
,Computer Vision – ECCV 2020 Workshops,"Adrien Bartoli, Andrea Fusiello",CSE,2020,1st ed. 2020,978-3-030-67070-2,Springer Nature,3,,,,ELECTRONIC
,"Smart Cities, Green Technologies and Intelligent Transport Systems","Markus Helfert, Cornel Klein, Brian Donnellan, Oleg Gusikhin",CSE,2021,1st ed. 2021,978-3-030-68028-2,Springer Nature,3,,,,ELECTRONIC
,"Der Zufall in Physik, Informatik und Philosophie",Walter Hehl,CSE,2021,1. Aufl. 2021,978-3-658-32063-8,Springer Nature,3,,,,ELECTRONIC
,Echtzeit 2020,Herwig Unger,CSE,2021,1. Aufl. 2021,978-3-658-32818-4,Springer Nature,3,,,,ELECTRONIC
,Software Engineering for Absolute Beginners,Nico Loubser,CSE,2021,1st ed.,978-1-4842-6622-9,Springer Nature,3,,,,ELECTRONIC
,Ad Hoc Networks,"Luca Foschini, Mohamed El Kamili",CSE,2021,1st ed. 2021,978-3-030-67369-7,Springer Nature,3,,,,ELECTRONIC
,IoT as a Service,"Bo Li, Changle Li, Mao Yang, Zhongjiang Yan, Jie Zheng",CSE,2021,1st ed. 2021,978-3-030-67514-1,Springer Nature,3,,,,ELECTRONIC
,Smart Business: Technology and Data Enabled Innovative Business Models and Practices,"Karl R. Lang, Jennifer Xu, Bin Zhu, Xiao Liu, Michael J. Shaw, Han Zhang, Ming Fan",CSE,2020,1st ed. 2020,978-3-030-67781-7,Springer Nature,3,,,,ELECTRONIC
,Computer Vision – ECCV 2020 Workshops,"Adrien Bartoli, Andrea Fusiello",CSE,2020,1st ed. 2020,978-3-030-68238-5,Springer Nature,3,,,,ELECTRONIC
,Information Technology and Systems,"Álvaro Rocha, Carlos Ferrás, Paulo Carlos López-López, Teresa Guarda",CSE,2021,1st ed. 2021,978-3-030-68285-9,Springer Nature,3,,,,ELECTRONIC
,Health Informatics: A Computational Perspective in Healthcare,"Ripon Patgiri, Anupam Biswas, Pinki Roy",CSE,2021,1st ed. 2021,978-981-15-9735-0,Springer Nature,3,,,,ELECTRONIC
,Smart Modelling for Engineering Systems,"Margarita N. Favorskaya, Alena V. Favorskaya, Igor B. Petrov, Lakhmi C. Jain",CSE,2021,1st ed. 2021,978-981-33-4619-2,Springer Nature,3,,,,ELECTRONIC
,Business Intelligence and Modelling,"Damianos P. Sakas, Dimitrios  K. Nasiopoulos, Yulia Taratuhina",CSE,2021,1st ed. 2021,978-3-030-57065-1,Springer Nature,3,,,,ELECTRONIC
,Beginning Mathematica and Wolfram for Data Science,Jalil Villalobos Alva,CSE,2021,1st ed.,978-1-4842-6594-9,Springer Nature,3,,,,ELECTRONIC
,Modern C for Absolute Beginners,Slobodan Dmitrović,CSE,2021,1st ed.,978-1-4842-6643-4,Springer Nature,3,,,,ELECTRONIC
,Smart Sensors for Industrial Internet of Things,"Deepak Gupta, Victor Hugo C. de Albuquerque, Ashish Khanna, Purnima Lala Mehta",CSE,2021,1st ed. 2021,978-3-030-52624-5,Springer Nature,3,,,,ELECTRONIC
,Organizing Smart Buildings and Cities,"Elisabetta Magnaghi, Véronique Flambard, Daniela Mancini, Julie Jacques, Nicolas Gouvy",CSE,2021,1st ed. 2021,978-3-030-60607-7,Springer Nature,3,,,,ELECTRONIC
,ECML PKDD 2020 Workshops,"Irena Koprinska, Michael Kamp, Annalisa Appice, Corrado Loglisci, Luiza Antonie, Albrecht Zimmermann, Riccardo Guidotti, Özlem Özgöbek, Rita P. Ribeiro, Ricard Gavaldà, João Gama, Linara Adilova, Yamuna Krishnamurthy, Pedro M. Ferreira, Donato Malerba, Ibéria Medeiros, Michelangelo Ceci, Giuseppe Manco, Elio Masciari, Zbigniew W. Ras, Peter Christen, Eirini Ntoutsi, Erich Schubert, Arthur Zimek, Anna Monreale, Przemyslaw Biecek, Salvatore Rinzivillo, Benjamin Kille, Andreas Lommatzsch, Jon Atle Gulla",CSE,2020,1st ed. 2020,978-3-030-65965-3,Springer Nature,3,,,,ELECTRONIC
,Model-Driven Engineering and Software Development,"Slimane Hammoudi, Luís Ferreira Pires, Bran Selić",CSE,2021,1st ed. 2021,978-3-030-67445-8,Springer Nature,3,,,,ELECTRONIC
,Communications and Networking,"Honghao Gao, Pingyi Fan, Jun Wun, Xue Xiaoping, Jun Yu, Yi Wang",CSE,2021,1st ed. 2021,978-3-030-67720-6,Springer Nature,3,,,,ELECTRONIC
,Business Intelligence & Analytics – Grundlagen und praktische Anwendungen,"Henning Baars, Hans-Georg Kemper",CSE,2021,4. Aufl. 2021,978-3-8348-2344-1,Springer Nature,3,,,,ELECTRONIC
,MATLAB Recipes,"Michael Paluszek, Stephanie Thomas",CSE,2020,2nd ed.,978-1-4842-6124-8,Springer Nature,3,,,,ELECTRONIC
,Azure Arc-Enabled Data Services Revealed,"Ben Weissman, Anthony E. Nocentino",CSE,2021,1st ed.,978-1-4842-6705-9,Springer Nature,3,,,,ELECTRONIC
,Application of Visible Light Wireless Communication in Underground Mine,"Simona Mirela Riurean, Monica Leba, Andreea Cristina Ionica",CSE,2021,1st ed. 2021,978-3-030-61408-9,Springer Nature,3,,,,ELECTRONIC
,Nonlinear Blind Source Separation and Blind Mixture Identification,"Yannick Deville, Leonardo Tomazeli Duarte, Shahram Hosseini",CSE,2021,1st ed. 2021,978-3-030-64977-7,Springer Nature,3,,,,ELECTRONIC
,"Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing","Roger Lee, Jong Bae Kim",CSE,2021,1st ed. 2021,978-3-030-67008-5,Springer Nature,3,,,,ELECTRONIC
,Advanced Hybrid Information Processing,"Shuai Liu, Liyun Xia",CSE,2021,1st ed. 2021,978-3-030-67871-5,Springer Nature,3,,,,ELECTRONIC
,Advanced Visual Interfaces. Supporting Artificial Intelligence and Big Data Applications,"Thoralf Reis, Marco X. Bornschlegl, Marco Angelini, Matthias L. Hemmje",CSE,2021,1st ed. 2021,978-3-030-68007-7,Springer Nature,3,,,,ELECTRONIC
,High Performance Computing,"Sergio Nesmachnow, Harold Castro, Andrei Tchernykh",CSE,2021,1st ed. 2021,978-3-030-68035-0,Springer Nature,3,,,,ELECTRONIC
,Chatbot Research and Design,"Asbjørn Følstad, Theo Araujo, Symeon Papadopoulos, Effie L.-C. Law, Ewa Luger, Morten Goodwin, Petter Bae Brandtzaeg",CSE,2021,1st ed. 2021,978-3-030-68288-0,Springer Nature,3,,,,ELECTRONIC
,Künstliche Intelligenz in der Anwendung,"Thomas Barton, Christian Müller",CSE,2021,1. Aufl. 2021,978-3-658-30936-7,Springer Nature,3,,,,ELECTRONIC
,Understanding Network Hacks,Bastian Ballmann,CSE,2021,2nd ed. 2021,978-3-662-62157-8,Springer Nature,3,,,,ELECTRONIC
,Innovative Data Communication Technologies and Application,"Jennifer S. Raj, Abdullah M. Iliyasu, Robert Bestak, Zubair A. Baig",CSE,2021,1st ed. 2021,978-981-15-9651-3,Springer Nature,3,,,,ELECTRONIC
,VR/AR and 3D Displays,"Weitao Song, Feng Xu",CSE,2021,1st ed. 2021,978-981-33-6549-0,Springer Nature,3,,,,ELECTRONIC
,Principles of Image Printing Technology,Yuri V. Kuznetsov,CSE,2021,1st ed. 2021,978-3-030-60955-9,Springer Nature,3,,,,ELECTRONIC
,Innovative Security Solutions for Information Technology and Communications,"Diana Maimut, Andrei-George Oprina, Damien Sauveron",CSE,2021,1st ed. 2021,978-3-030-69255-1,Springer Nature,3,,,,ELECTRONIC
,Computers and Devices for Communication,"Nikhil Ranjan Das, Santu Sarkar",CSE,2021,1st ed. 2021,978-981-15-8366-7,Springer Nature,3,,,,ELECTRONIC
,Modern Front-end Architecture,Ryan Lanciaux,CSE,2021,1st ed.,978-1-4842-6625-0,Springer Nature,3,,,,ELECTRONIC
,Hardware Supply Chain Security,Basel Halak,CSE,2021,1st ed. 2021,978-3-030-62707-2,Springer Nature,3,,,,ELECTRONIC
,Advanced Manufacturing Processes II ,"Volodymyr Tonkonogyi, Vitalii Ivanov, Justyna Trojanowska, Gennadii Oborskyi, Anatolii Grabchenko, Ivan Pavlenko, Milan Edl, Ivan Kuric, Predrag Dasic",CSE,2021,1st ed. 2021,978-3-030-68014-5,Springer Nature,3,,,,ELECTRONIC
,"Broadband Communications, Networks, and Systems","Honghao Gao, Ramón	 J. Durán Barroso, Pang Shanchen, Rui Li",CSE,2021,1st ed. 2021,978-3-030-68737-3,Springer Nature,3,,,,ELECTRONIC
,"Security, Privacy, and Anonymity in Computation, Communication, and Storage","Guojun Wang, Bing Chen, Wei Li, Roberto Di Pietro, Xuefeng Yan, Hao Han",CSE,2021,1st ed. 2021,978-3-030-68851-6,Springer Nature,3,,,,ELECTRONIC
,Essential Spectrum-based Fault Localization,"Xiaoyuan Xie, Baowen Xu",CSE,2021,1st ed. 2021,978-981-33-6179-9,Springer Nature,3,,,,ELECTRONIC
,Advances in Cyber Security,"Mohammed Anbar, Nibras Abdullah, Selvakumar Manickam",CSE,2021,1st ed. 2021,978-981-33-6835-4,Springer Nature,3,,,,ELECTRONIC
,Advances in Cyber Security,"Mohammed Anbar, Nibras Abdullah, Selvakumar Manickam",CSE,2021,1st ed. 2021,978-981-33-6835-4,Springer Nature,3,,,,ELECTRONIC
,Data Analytics in the Era of the Industrial Internet of Things,Aldo Dagnino,CSE,2021,1st ed. 2021,978-3-030-63139-0,Springer Nature,3,,,,ELECTRONIC
,Visions and Concepts for Education 4.0,"Michael E. Auer, Dan Centea",CSE,2021,1st ed. 2021,978-3-030-67209-6,Springer Nature,3,,,,ELECTRONIC
,Intelligent Human Computer Interaction,"Madhusudan Singh, Dae-Ki Kang, Jong-Ha Lee, Uma Shanker Tiwary, Dhananjay Singh, Wan-Young Chung",CSE,2021,1st ed. 2021,978-3-030-68449-5,Springer Nature,3,,,,ELECTRONIC
,Intelligent Human Computer Interaction,"Madhusudan Singh, Dae-Ki Kang, Jong-Ha Lee, Uma Shanker Tiwary, Dhananjay Singh, Wan-Young Chung",CSE,2021,1st ed. 2021,978-3-030-68452-5,Springer Nature,3,,,,ELECTRONIC
,Constructive Side-Channel Analysis and Secure Design,"Guido Marco Bertoni, Francesco Regazzoni",CSE,2021,1st ed. 2021,978-3-030-68773-1,Springer Nature,3,,,,ELECTRONIC
,"Machine Learning and Metaheuristics Algorithms, and Applications","Sabu M. Thampi, Selwyn Piramuthu, Kuan-Ching Li, Stefano Berretti, Michal Wozniak, Dhananjay Singh",CSE,2021,1st ed. 2021,978-981-16-0419-5,Springer Nature,3,,,,ELECTRONIC
,Reliability and Statistics in Transportation and Communication,"Igor Kabashkin, Irina Yatskiv, Olegas Prentkovskis",CSE,2021,1st ed. 2021,978-3-030-68476-1,Springer Nature,3,,,,ELECTRONIC
,Digital Forensics and Cyber Crime,"Sanjay Goel, Pavel Gladyshev, Daryl Johnson, Makan Pourzandi, Suryadipta Majumdar",CSE,2021,1st ed. 2021,978-3-030-68734-2,Springer Nature,3,,,,ELECTRONIC
,"Security, Privacy, and Anonymity in Computation, Communication, and Storage","Guojun Wang, Bing Chen, Wei Li, Roberto Di Pietro, Xuefeng Yan, Hao Han",CSE,2021,1st ed. 2021,978-3-030-68884-4,Springer Nature,3,,,,ELECTRONIC
,Information Security and Cryptology –  ICISC 2020,Deukjo Hong,CSE,2021,1st ed. 2021,978-3-030-68890-5,Springer Nature,3,,,,ELECTRONIC
,Reflections on Artificial Intelligence for Humanity,"Bertrand Braunschweig, Malik Ghallab",CSE,2021,1st ed. 2021,978-3-030-69128-8,Springer Nature,3,,,,ELECTRONIC
,Smart Cities,"Sergio Nesmachnow, Luis Hernández Callejo",CSE,2021,1st ed. 2021,978-3-030-69136-3,Springer Nature,3,,,,ELECTRONIC
,"Parallel Architectures, Algorithms and Programming","Li Ning, Vincent Chau, Francis Lau",CSE,2021,1st ed. 2021,978-981-16-0010-4,Springer Nature,3,,,,ELECTRONIC
,Advances in Signal Processing and Intelligent Recognition Systems,"Sabu M. Thampi, Sri Krishnan, Rajesh M. Hegde, Domenico Ciuonzo, Thomas Hanne, Jagadeesh Kannan R.",CSE,2021,1st ed. 2021,978-981-16-0425-6,Springer Nature,3,,,,ELECTRONIC
,Detecting Trust and Deception in Group Interaction,"V. S. Subrahmanian, Judee K. Burgoon, Norah E. Dunbar",CSE,2021,1st ed. 2021,978-3-030-54383-9,Springer Nature,3,,,,ELECTRONIC
,CMOS Analog IC Design for 5G and Beyond,"Sangeeta Singh, Rajeev Arya, M. P. Singh, Brijesh Iyer",CSE,2021,1st ed. 2021,978-981-15-9865-4,Springer Nature,3,,,,ELECTRONIC
,Getting Started with NSX-T: Logical Routing and Switching   ,Iwan Hoogendoorn,CSE,2021,1st ed.,978-1-4842-6708-0,Springer Nature,3,,,,ELECTRONIC
,Guide to Maritime Informatics,"Alexander Artikis, Dimitris Zissis",CSE,2021,1st ed. 2021,978-3-030-61852-0,Springer Nature,3,,,,ELECTRONIC
,Dynamic Programming Multi-Objective Combinatorial Optimization,"Michal Mankowski, Mikhail Moshkov",CSE,2021,1st ed. 2021,978-3-030-63920-4,Springer Nature,3,,,,ELECTRONIC
,Conference Proceedings of ICDLAIR2019,"Meenakshi Tripathi, Sushant Upadhyaya",CSE,2021,1st ed. 2021,978-3-030-67187-7,Springer Nature,3,,,,ELECTRONIC
,Artificial Intelligence in China,"Qilian Liang, Wei Wang, Jiasong Mu, Xin Liu, Zhenyu Na, Xiantao Cai",CSE,2021,1st ed. 2021,978-981-15-8599-9,Springer Nature,3,,,,ELECTRONIC
,How Open Source Ate Software,Gordon Haff,CSE,2021,2nd ed.,978-1-4842-6800-1,Springer Nature,3,,,,ELECTRONIC
,The Zeroth Book of Graph Theory,"Martin Charles Golumbic, André Sainte-Laguë",CSE,2021,1st ed. 2021,978-3-030-61420-1,Springer Nature,3,,,,ELECTRONIC
,Embedded Software Timing,Peter Gliwa,CSE,2021,1st ed. 2021,978-3-030-64144-3,Springer Nature,3,,,,ELECTRONIC
,Databases Theory and Applications,"Miao Qiao, Gottfried Vossen, Sen Wang, Lei Li",CSE,2021,1st ed. 2021,978-3-030-69377-0,Springer Nature,3,,,,ELECTRONIC
,Security in Computing and Communications,"Sabu M. Thampi, Guojun Wang, Danda B. Rawat, Ryan Ko, Chun-I Fan",CSE,2021,1st ed. 2021,978-981-16-0422-5,Springer Nature,3,,,,ELECTRONIC
,Drones to Go,"Julio Alberto Mendoza-Mendoza, Victor Javier Gonzalez-Villela, Carlos Fernando Aguilar-Ibañez, Leonardo Fonseca-Ruiz",CSE,2021,1st ed.,978-1-4842-6788-2,Springer Nature,3,,,,ELECTRONIC
,Computer Vision with Maker Tech,Fabio Manganiello,CSE,2021,1st ed.,978-1-4842-6821-6,Springer Nature,3,,,,ELECTRONIC
,Excel + VBA für Ingenieure,Harald Nahrstedt,CSE,2021,6. Aufl. 2021,978-3-658-32775-0,Springer Nature,3,,,,ELECTRONIC
,Advanced Computing,"Deepak Garg, Kit Wong, Jagannathan Sarangapani, Suneet Kumar Gupta",CSE,2021,1st ed. 2021,978-981-16-0401-0,Springer Nature,3,,,,ELECTRONIC
,Advanced Computing,"Deepak Garg, Kit Wong, Jagannathan Sarangapani, Suneet Kumar Gupta",CSE,2021,1st ed. 2021,978-981-16-0404-1,Springer Nature,3,,,,ELECTRONIC
,Wireless Communication Electronics by Example,Robert Sobot,CSE,2021,2nd ed. 2021,978-3-030-59498-5,Springer Nature,3,,,,ELECTRONIC
,Research and Innovation Forum 2020,"Anna Visvizi, Miltiadis D. Lytras, Naif R. Aljohani",CSE,2021,1st ed. 2021,978-3-030-62066-0,Springer Nature,3,,,,ELECTRONIC
,Risks and Security of Internet and Systems,"Joaquin Garcia-Alfaro, Jean Leneutre, Nora Cuppens, Reda Yaich",CSE,2021,1st ed. 2021,978-3-030-68887-5,Springer Nature,3,,,,ELECTRONIC
,Digital Forensics and Watermarking,"Xianfeng Zhao, Yun-Qing Shi, Alessandro Piva, Hyoung Joong Kim",CSE,2021,1st ed. 2021,978-3-030-69449-4,Springer Nature,3,,,,ELECTRONIC
,Mathematical Foundations of Big Data Analytics,"Vladimir Shikhman, David Müller",CSE,2021,1st ed. 2021,978-3-662-62521-7,Springer Nature,3,,,,ELECTRONIC
,Machine Learning Foundations,Taeho Jo,CSE,2021,1st ed. 2021,978-3-030-65900-4,Springer Nature,3,,,,ELECTRONIC
,Logic-Based Program Synthesis and Transformation,Maribel Fernández,CSE,2021,1st ed. 2021,978-3-030-68446-4,Springer Nature,3,,,,ELECTRONIC
,Modelling and Development of Intelligent Systems,"Dana Simian, Laura Florentina Stoica",CSE,2021,1st ed. 2021,978-3-030-68527-0,Springer Nature,3,,,,ELECTRONIC
,Cellular Automata,"Tomasz M. Gwizdałła, Luca Manzoni, Georgios Ch. Sirakoulis, Stefania Bandini, Krzysztof Podlaski",CSE,2021,1st ed. 2021,978-3-030-69480-7,Springer Nature,3,,,,ELECTRONIC
,Cloud Computing,"Lianyong Qi, Mohammad R. Khosravi, Xiaolong Xu, Yiwen Zhang, Varun G. Menon",CSE,2021,1st ed. 2021,978-3-030-69992-5,Springer Nature,3,,,,ELECTRONIC
,Printmedien-Projekte,"Peter Bühler, Patrick Schlaich, Dominik Sinner",CSE,2021,1. Aufl. 2021,978-3-658-31382-1,Springer Nature,3,,,,ELECTRONIC
,Intelligent Data Communication Technologies and Internet of Things,"Jude Hemanth, Robert Bestak, Joy Iong-Zong Chen",CSE,2021,1st ed. 2021,978-981-15-9509-7,Springer Nature,3,,,,ELECTRONIC
,Artificial Intelligence and IoT,"Kalaiselvi Geetha Manoharan, Jawaharlal Arun Nehru, Sivaraman Balasubramanian",CSE,2021,1st ed. 2021,978-981-33-6400-4,Springer Nature,3,,,,ELECTRONIC
,Operations Research and Simulation in Healthcare,"Malek Masmoudi, Bassem Jarboui, Patrick Siarry",CSE,2021,1st ed. 2021,978-3-030-45223-0,Springer Nature,3,,,,ELECTRONIC
,Graph Drawing and Network Visualization,"David Auber, Pavel Valtr",CSE,2020,1st ed. 2020,978-3-030-68766-3,Springer Nature,3,,,,ELECTRONIC
,Information and Communication Technology and Applications,"Sanjay Misra, Bilkisu Muhammad-Bello",CSE,2021,1st ed. 2021,978-3-030-69143-1,Springer Nature,3,,,,ELECTRONIC
,PRIMA 2020: Principles and Practice of Multi-Agent Systems,"Takahiro Uchiya, Quan Bai, Iván Marsá Maestre",CSE,2021,1st ed. 2021,978-3-030-69322-0,Springer Nature,3,,,,ELECTRONIC
,Security by Design,"Armin Lunkeit, Wolf Zimmer",CSE,2021,1. Aufl. 2021,978-3-662-62917-8,Springer Nature,3,,,,ELECTRONIC
,Computer Vision Using Deep Learning,Vaibhav Verdhan,CSE,2021,1st ed.,978-1-4842-6616-8,Springer Nature,3,,,,ELECTRONIC
,Data Analysis and Rationality in a Complex World,"Theodore Chadjipadelis, Berthold Lausen, Angelos Markos, Tae Rim Lee, Angela Montanari, Rebecca Nugent",CSE,2021,1st ed. 2021,978-3-030-60104-1,Springer Nature,3,,,,ELECTRONIC
,AI and Machine Learning Paradigms for Health Monitoring System,"Hasmat Malik, Nuzhat Fatema, Jafar A. Alzubi",CSE,2021,1st ed. 2021,978-981-33-4412-9,Springer Nature,3,,,,ELECTRONIC
,Emerging Technologies for Battling Covid-19,"Fadi Al-Turjman, Ajantha Devi, Anand Nayyar",CSE,2021,1st ed. 2021,978-3-030-60039-6,Springer Nature,3,,,,ELECTRONIC
,Physical Assurance,"Navid Asadizanjani, Mir Tanjidur Rahman, Mark Tehranipoor",CSE,2021,1st ed. 2021,978-3-030-62609-9,Springer Nature,3,,,,ELECTRONIC
,Green Internet of Things (IoT): Energy Efficiency Perspective,"Zhenyu Zhou, Zheng Chang, Haijun Liao",CSE,2021,1st ed. 2021,978-3-030-64054-5,Springer Nature,3,,,,ELECTRONIC
,WALCOM: Algorithms and Computation,"Ryuhei Uehara, Seok-Hee Hong, Subhas C. Nandy",CSE,2021,1st ed. 2021,978-3-030-68211-8,Springer Nature,3,,,,ELECTRONIC
,Mobile Communication Networks: 5G and a Vision of 6G,"Mladen Božanić, Saurabh Sinha",CSE,2021,1st ed. 2021,978-3-030-69273-5,Springer Nature,3,,,,ELECTRONIC
,Künstliche Intelligenz,"Gerhard Paaß, Dirk Hecker",CSE,2020,1. Aufl. 2020,978-3-658-30211-5,Springer Nature,3,,,,ELECTRONIC
,Advances in Smart Communication Technology and Information Processing,"Soumen Banerjee, Jyotsna Kumar Mandal",CSE,2021,1st ed. 2021,978-981-15-9433-5,Springer Nature,3,,,,ELECTRONIC
,Microsoft Conversational AI Platform for Developers,Stephan Bisser,CSE,2021,1st ed.,978-1-4842-6837-7,Springer Nature,3,,,,ELECTRONIC
,Fundamentals of Multimedia,"Ze-Nian Li, Mark S. Drew, Jiangchuan Liu",CSE,2021,3rd ed. 2021,978-3-030-62124-7,Springer Nature,3,,,,ELECTRONIC
,Arithmetic of Finite Fields,"Jean Claude Bajard, Alev Topuzoğlu",CSE,2021,1st ed. 2021,978-3-030-68869-1,Springer Nature,3,,,,ELECTRONIC
,Your Passport to a Career in Bioinformatics,Prashanth N. Suravajhala,CSE,2021,2nd ed. 2021,978-981-15-9544-8,Springer Nature,3,,,,ELECTRONIC
,Building Custom Tasks for SQL Server Integration Services,Andy Leonard,CSE,2021,2nd ed.,978-1-4842-6482-9,Springer Nature,3,,,,ELECTRONIC
,Cyber-Physical Security for Critical Infrastructures Protection,"Habtamu Abie, Silvio Ranise, Luca Verderame, Enrico Cambiaso, Rita Ugarelli, Gabriele Giunta, Isabel Praça, Federica Battisti",CSE,2021,1st ed. 2021,978-3-030-69781-5,Springer Nature,3,,,,ELECTRONIC
,Der Computer erscheint im Holozän,"Andreas Meier, Fabrice Tschudi",CSE,2021,1. Aufl. 2021,978-3-658-32330-1,Springer Nature,3,,,,ELECTRONIC
,Deep Learning for Human Activity Recognition,"Xiaoli Li, Min Wu, Zhenghua Chen, Le Zhang",CSE,2021,1st ed. 2021,978-981-16-0575-8,Springer Nature,3,,,,ELECTRONIC
,Generative Adversarial Networks for Image Generation,"Xudong Mao, Qing Li",CSE,2021,1st ed. 2021,978-981-33-6048-8,Springer Nature,3,,,,ELECTRONIC
,Data Science and Internet of Things,"Giancarlo Fortino, Antonio Liotta, Raffaele Gravina, Alessandro Longheu",CSE,2021,1st ed. 2021,978-3-030-67197-6,Springer Nature,3,,,,ELECTRONIC
,Artificial Intelligence for Communications and Networks,"Shuo Shi, Liang Ye, Yu Zhang",CSE,2021,1st ed. 2021,978-3-030-69066-3,Springer Nature,3,,,,ELECTRONIC
,"Advances in Internet, Data and Web Technologies","Leonard Barolli, Juggapong Natwichai, Tomoya Enokido",CSE,2021,1st ed. 2021,978-3-030-70639-5,Springer Nature,3,,,,ELECTRONIC
,Recent Trends in Manufacturing and Materials Towards Industry 4.0,"Muhammed Nafis Osman Zahid, Amiril Sahab Abdul Sani, Mohamad Rusydi Mohamad Yasin, Zulhelmi Ismail, Nurul Akmal Che Lah, Faiz Mohd Turan",CSE,2021,1st ed. 2021,978-981-15-9505-9,Springer Nature,3,,,,ELECTRONIC
,Recent Trends in Image Processing and Pattern Recognition,"K. C. Santosh, Bharti Gawali",CSE,2021,1st ed. 2021,978-981-16-0493-5,Springer Nature,3,,,,ELECTRONIC
,Artificial Intelligence and Machine Learning for COVID-19,Fadi Al-Turjman,CSE,2021,1st ed. 2021,978-3-030-60188-1,Springer Nature,3,,,,ELECTRONIC
,Knowledge Management and Acquisition for Intelligent Systems,"Hiroshi Uehara, Takayasu Yamaguchi, Quan Bai",CSE,2021,1st ed. 2021,978-3-030-69886-7,Springer Nature,3,,,,ELECTRONIC
,IoT Technologies for HealthCare,"Rossitza Goleva, Nuno Ricardo da Cruz Garcia, Ivan Miguel Pires",CSE,2021,1st ed. 2021,978-3-030-69963-5,Springer Nature,3,,,,ELECTRONIC
,Resilience in the Digital Age,"Fred S. Roberts, Igor A. Sheremet",CSE,2021,1st ed. 2021,978-3-030-70370-7,Springer Nature,3,,,,ELECTRONIC
,Digitalmedien-Projekte,"Peter Bühler, Patrick Schlaich, Dominik Sinner",CSE,2021,1. Aufl. 2021,978-3-658-31378-4,Springer Nature,3,,,,ELECTRONIC
,"Proceedings of the International Conference on Paradigms of Computing, Communication and Data Sciences","Mayank Dave, Ritu Garg, Mohit Dua, Jemal Hussien",CSE,2021,1st ed. 2021,978-981-15-7533-4,Springer Nature,3,,,,ELECTRONIC
,Pattern Recognition. ICPR International Workshops and Challenges,"Alberto Del Bimbo, Rita Cucchiara, Stan Sclaroff, Giovanni Maria Farinella, Tao Mei, Marco Bertini, Hugo Jair Escalante, Roberto Vezzani",CSE,2021,1st ed. 2021,978-3-030-68763-2,Springer Nature,3,,,,ELECTRONIC
,Pattern Recognition. ICPR International Workshops and Challenges,"Alberto Del Bimbo, Rita Cucchiara, Stan Sclaroff, Giovanni Maria Farinella, Tao Mei, Marco Bertini, Hugo Jair Escalante, Roberto Vezzani",CSE,2021,1st ed. 2021,978-3-030-68787-8,Springer Nature,3,,,,ELECTRONIC
,Pattern Recognition. ICPR International Workshops and Challenges,"Alberto Del Bimbo, Rita Cucchiara, Stan Sclaroff, Giovanni Maria Farinella, Tao Mei, Marco Bertini, Hugo Jair Escalante, Roberto Vezzani",CSE,2021,1st ed. 2021,978-3-030-68793-9,Springer Nature,3,,,,ELECTRONIC
,Pattern Recognition. ICPR International Workshops and Challenges,"Alberto Del Bimbo, Rita Cucchiara, Stan Sclaroff, Giovanni Maria Farinella, Tao Mei, Marco Bertini, Hugo Jair Escalante, Roberto Vezzani",CSE,2021,1st ed. 2021,978-3-030-68796-0,Springer Nature,3,,,,ELECTRONIC
,Pattern Recognition. ICPR International Workshops and Challenges,"Alberto Del Bimbo, Rita Cucchiara, Stan Sclaroff, Giovanni Maria Farinella, Tao Mei, Marco Bertini, Hugo Jair Escalante, Roberto Vezzani",CSE,2021,1st ed. 2021,978-3-030-68821-9,Springer Nature,3,,,,ELECTRONIC
,"Parallel and Distributed Computing, Applications and Technologies","Yong Zhang, Yicheng Xu, Hui Tian",CSE,2021,1st ed. 2021,978-3-030-69244-5,Springer Nature,3,,,,ELECTRONIC
,Wireless Mobile Communication and Healthcare,"Juan Ye, Michael J. O'Grady, Gabriele Civitarese, Kristina Yordanova",CSE,2021,1st ed. 2021,978-3-030-70569-5,Springer Nature,3,,,,ELECTRONIC
,Noch analog oder lebst Du schon?,"Rolf Drechsler, Jannis Stoppe",CSE,2021,1. Aufl. 2021,978-3-658-32413-1,Springer Nature,3,,,,ELECTRONIC
