id,title,author,subject,year_of_publication,edition,ISBN,publisher,seller,price_foreign_currency,price_indian_currency,link,medium
,Research Methods in Legal Translation and Interpreting,,HSS,2020,1st,9780367730000,Routledge,5,36.99,3770.3907,www.routledge.com/9780367730000,
,Researching Agency in Language Policy and Planning,,HSS,2020,1st,9780367732288,Routledge,5,36.99,3770.3907,www.routledge.com/9780367732288,
,The Ethics and Aesthetics of Eco-caring,,HSS,2020,1st,9780367671297,Routledge,5,36.99,3770.3907,www.routledge.com/9780367671297,
,The Idea of Suicide,KRAL,HSS,2020,1st,9780367670658,Routledge,5,36.99,3770.3907,www.routledge.com/9780367670658,
,The Legacies of Matthew Shepard,,HSS,2020,1st,9780367731984,Routledge,5,16.99,1731.7907,www.routledge.com/9780367731984,
,The Poetry of Arab Women from the Pre-Islamic Age to Andalusia,ELMELIGI,HSS,2020,1st,9780367728069,Routledge,5,16.99,1731.7907,www.routledge.com/9780367728069,
,The Role of Female Combatants in the Nicaraguan Revolution and Counter Revolutionary War,MERAZ GARCIA,HSS,2020,1st,9780367731977,Routledge,5,16.99,1731.7907,www.routledge.com/9780367731977,
,"The Routledge Companion to Gender, Sex and Latin American Culture",,HSS,2020,1st,9780367734350,Routledge,5,39.99,4076.1807,www.routledge.com/9780367734350,
,The Routledge Handbook of Communication and Bullying,,HSS,2020,1st,9780367733674,Routledge,5,39.99,4076.1807,www.routledge.com/9780367733674,
,The Routledge Handbook of Contemporary Feminism,,HSS,2020,1st,9780367670580,Routledge,5,39.99,4076.1807,www.routledge.com/9780367670580,
,The Routledge Handbook of Translation Studies and Linguistics,,HSS,2020,1st,9780367735456,Routledge,5,39.99,4076.1807,www.routledge.com/9780367735456,
,The Social Life of Nothing,SCOTT,HSS,2020,1st,9780367727802,Routledge,5,36.99,3770.3907,www.routledge.com/9780367727802,
,The Social Lives of Study Abroad,HASEGAWA,HSS,2020,1st,9780367728564,Routledge,5,36.99,3770.3907,www.routledge.com/9780367728564,
,The Social Psychology of Change Management,TEN HAVE,HSS,2020,1st,9780367732189,Routledge,5,36.99,3770.3907,www.routledge.com/9780367732189,
,The Social Structures of Global Academia,,HSS,2020,1st,9780367670771,Routledge,5,36.99,3770.3907,www.routledge.com/9780367670771,
,Today's Transgender Youth,,HSS,2020,1st,9780367731038,Routledge,5,36.99,3770.3907,www.routledge.com/9780367731038,
,Women in Business Families,,HSS,2020,1st,9780367734923,Routledge,5,36.99,3770.3907,www.routledge.com/9780367734923,
,Youth and the Politics of the Present,,HSS,2020,1st,9780367729356,Routledge,5,36.99,3770.3907,www.routledge.com/9780367729356,
,The Disseminated Self,MATOT,HSS,2020,1st,9780367694029,Routledge,5,46.99,4789.6907,www.routledge.com/9780367694029,
,Mindfulness-based Interventions with Children and Adolescents,,HSS,2020,1st,9781138680463,Routledge,5,120,12231.6,www.routledge.com/9781138680463,
,Psychological Insights for Understanding COVID-19 and Society,,HSS,2020,1st,9780367647599,Routledge,5,18.99,1935.6507,www.routledge.com/9780367647599,
,Psychological Insights for Understanding COVID-19 and Work,,HSS,2020,1st,9780367636074,Routledge,5,18.99,1935.6507,www.routledge.com/9780367636074,
,Children of Globalization,QUINTANA-VALLEJO,HSS,2020,1st,9780367528348,Routledge,5,120,12231.6,www.routledge.com/9780367528348,
,Behavioral Cybersecurity,PATTERSON,HSS,2020,1st,9780367509798,CRC Press,5,49.99,5095.480700000001,www.routledge.com/9780367509798,
,After Postmodernism,,HSS,2020,1st,9780367640101,Routledge,5,120,12231.6,www.routledge.com/9780367640101,
,"Digital Media, Friendship and Cultures of Care",BYRON,HSS,2020,1st,9780367183462,Routledge,5,120,12231.6,www.routledge.com/9780367183462,
,LGBTQ Culture,,HSS,2020,1st,9780367634940,Routledge,5,120,12231.6,www.routledge.com/9780367634940,
,"Men in the American Women’s Rights Movement, 1830–1890",QUANQUIN,HSS,2020,1st,9780367343781,Routledge,5,120,12231.6,www.routledge.com/9780367343781,
,Migration and Intercultural Psychoanalysis,,HSS,2020,1st,9780367634414,Routledge,5,24.99,2547.2307,www.routledge.com/9780367634414,
,The Routledge Handbook of Gender and Communication,,HSS,2020,1st,9781138329188,Routledge,5,190,19366.7,www.routledge.com/9781138329188,
,Women and Psychoanalysis,HOLMES,HSS,2020,1st,9780367560874,Routledge,5,29.99,3056.8807,www.routledge.com/9780367560874,
,Gender Hierarchy of Masculinity and Femininity during the Chinese Cultural Revolution,LI,HSS,2020,1st,9780367617219,Routledge,5,44.99,4585.8307,www.routledge.com/9780367617219,
,"Dear Candidate: Analysts from around the World Offer Personal Reflections on Psychoanalytic Training, Education, and the Profession",BUSCH,HSS,2020,1st,9780367617622,Routledge,5,24.99,2547.2307,www.routledge.com/9780367617622,
,Psychoanalysis in Medicine,STEINBERG,HSS,2020,1st,9780367144067,Routledge,5,29.99,3056.8807,www.routledge.com/9780367144067,
,Psychoanalysts in Session,,HSS,2020,1st,9780367185435,Routledge,5,29.99,3056.8807,www.routledge.com/9780367185435,
,Representing Abortion,,HSS,2020,1st,9780367860417,Routledge,5,120,12231.6,www.routledge.com/9780367860417,
,Literary Representations of “Mainlanders” in Taiwan,HUANG,HSS,2020,1st,9780367458317,Routledge,5,120,12231.6,www.routledge.com/9780367458317,
,Science Fiction,,HSS,2020,1st,9781138676947,Routledge,5,850,86640.5,www.routledge.com/9781138676947,
,Handbook of Cultural Psychology,,HSS,2020,2nd,9781462544172,Guilford Press,5,40.99,4178.1107,www.routledge.com/9781462544172,
,Different Paths Towards Becoming a Psychoanalyst and Psychotherapist,,HSS,2020,1st,9780367523046,Routledge,5,28.99,2954.9507,www.routledge.com/9780367523046,
,Scansion in Psychoanalysis and Art,SINCLAIR,HSS,2020,1st,9780367567262,Routledge,5,28.99,2954.9507,www.routledge.com/9780367567262,
,Silence and Silencing in Psychoanalysis,,HSS,2020,1st,9780367367053,Routledge,5,36.99,3770.3907,www.routledge.com/9780367367053,
,Dismantling Rape Culture,NICHOLLS,HSS,2020,1st,9780367546304,Routledge,5,120,12231.6,www.routledge.com/9780367546304,
,A Practical Guide to Searching LGBTQIA Historical Records,SHOPLAND,HSS,2020,1st,9780367439606,Routledge,5,44.99,4585.8307,www.routledge.com/9780367439606,
,Multiple Homemaking,GOWRICHARN,HSS,2020,1st,9780367432546,Routledge India,5,120,12231.6,www.routledge.com/9780367432546,
,In Between Subjects,JONES,HSS,2020,1st,9780367533762,Routledge,5,29.99,3056.8807,www.routledge.com/9780367533762,
,The Spiritual Psyche in Psychotherapy,,HSS,2020,1st,9780367542559,Routledge,5,34.99,3566.5307,www.routledge.com/9780367542559,
,The Domain of the Novel,KAUL,HSS,2020,1st,9780367901295,Routledge India,5,46.99,4789.6907,www.routledge.com/9780367901295,
,The Use and Misuse of the Experimental Method in Social Psychology,BRANNIGAN,HSS,2020,1st,9780367458164,Routledge,5,32.99,3362.670700000001,www.routledge.com/9780367458164,
,Psychoanalytic Thinking in Mental Health Settings,EVANS,HSS,2020,1st,9780367567385,Routledge,5,24.99,2547.2307,www.routledge.com/9780367567385,
,Bisexuality in Europe,,HSS,2020,1st,9780367409227,Routledge,5,120,12231.6,www.routledge.com/9780367409227,
,Reading Iraqi Women’s Novels in English Translation,ABOU RACHED,HSS,2020,1st,9780367857172,Routledge,5,44.99,4585.8307,www.routledge.com/9780367857172,
,Batman and the Joker,RICHARDSON,HSS,2020,1st,9780367409210,Routledge,5,44.99,4585.8307,www.routledge.com/9780367409210,
,"The Routledge International Handbook of Race, Culture and Mental Health",,HSS,2020,1st,9781138279995,Routledge,5,190,19366.7,www.routledge.com/9781138279995,
,Psychoanalytic Perspectives On Intense Involvement in Sports,,HSS,2020,1st,9780367542382,Routledge,5,29.99,3056.8807,www.routledge.com/9780367542382,
,Setting Up and Running a Therapy Business,RYE,HSS,2020,2nd,9780367419509,Routledge,5,19.99,2037.5807,www.routledge.com/9780367419509,
,"Sport, Migration, and Gender in the Neoliberal Age",,HSS,2020,1st,9781138390652,Routledge,5,34.99,3566.5307,www.routledge.com/9781138390652,
,Queers in State Socialism,,HSS,2020,1st,9780367563349,Routledge,5,44.99,4585.8307,www.routledge.com/9780367563349,
,Routledge Handbook of Counter-Narratives,,HSS,2020,1st,9780367234034,Routledge,5,190,19366.7,www.routledge.com/9780367234034,
,Violence,MILLER,HSS,2020,1st,9780367197605,Routledge,5,44.99,4585.8307,www.routledge.com/9780367197605,
,Using Critical Theory,TYSON,HSS,2020,3rd,9781138586475,Routledge,5,32.99,3362.670700000001,www.routledge.com/9781138586475,
,Spatial Literary Studies,,HSS,2020,1st,9780367520106,Routledge,5,120,12231.6,www.routledge.com/9780367520106,
,Kathy Acker,HENDERSON,HSS,2020,1st,9781138296282,Routledge,5,120,12231.6,www.routledge.com/9781138296282,
,Psychoanalysis of Aging and Maturity,JULIO MONTERO,HSS,2020,1st,9780367218393,Routledge,5,28.99,2954.9507,www.routledge.com/9780367218393,
,Thresholds and Pathways Between Jung and Lacan,,HSS,2020,1st,9780367545437,Routledge,5,34.99,3566.5307,www.routledge.com/9780367545437,
,Vulnerable South Asia,,HSS,2020,1st,9780367506667,Routledge,5,120,12231.6,www.routledge.com/9780367506667,
,The Psychology of Exercise,PERRY,HSS,2020,1st,9780367370848,Routledge,5,11.99,1222.1407,www.routledge.com/9780367370848,
,The Psychology of Wellbeing,WOOD,HSS,2020,1st,9780367898083,Routledge,5,11.99,1222.1407,www.routledge.com/9780367898083,
,Exploring the Emotional Life of the Mind,HELDERMAN,HSS,2020,1st,9780367191665,Routledge,5,28.99,2954.9507,www.routledge.com/9780367191665,
,The Divided Therapist,,HSS,2020,1st,9780367504427,Routledge,5,24.99,2547.2307,www.routledge.com/9780367504427,
,Play Therapy Theories and Perspectives,,HSS,2020,1st,9780367418373,Routledge,5,29.99,3056.8807,www.routledge.com/9780367418373,
,Sexual Boundary Trouble in Psychoanalysis,,HSS,2020,1st,9781138926813,Routledge,5,29.99,3056.8807,www.routledge.com/9781138926813,
,Female Sexuality in Modernist Fiction,WOOD,HSS,2020,1st,9780367857226,Routledge,5,120,12231.6,www.routledge.com/9780367857226,
,Hellenism and the Primary History,GNUSE,HSS,2020,1st,9780367462468,Routledge,5,120,12231.6,www.routledge.com/9780367462468,
,Trans Lives in a Globalizing World,,HSS,2020,1st,9780367193348,Routledge,5,34.99,3566.5307,www.routledge.com/9780367193348,
,California and the Melancholic American Identity in Joan Didion’s Novels,NOWAK MCNEICE,HSS,2020,1st,9780367663643,Routledge,5,36.99,3770.3907,www.routledge.com/9780367663643,
,Convergent Wrestling,,HSS,2020,1st,9780367660673,Routledge,5,36.99,3770.3907,www.routledge.com/9780367660673,
,Culture and Cultures in Tourism,,HSS,2020,1st,9780367660925,Routledge,5,36.99,3770.3907,www.routledge.com/9780367660925,
,"Dickens, Nicholas Nickleby, and the Dance of Death",TAMBLING,HSS,2020,1st,9780367663063,Routledge,5,36.99,3770.3907,www.routledge.com/9780367663063,
,Disability and Digital Television Cultures,ELLIS,HSS,2020,1st,9780367662714,Routledge,5,36.99,3770.3907,www.routledge.com/9780367662714,
,Disability and Knighthood in Malory’s Morte Darthur,PEARMAN,HSS,2020,1st,9780367665876,Routledge,5,36.99,3770.3907,www.routledge.com/9780367665876,
,"Educational Leadership, Organizational Learning, and the Ideas of Karl Weick",,HSS,2020,1st,9780367662875,Routledge,5,36.99,3770.3907,www.routledge.com/9780367662875,
,"Enter Culture, Exit Arts?",PURHONEN,HSS,2020,1st,9780367665319,Routledge,5,36.99,3770.3907,www.routledge.com/9780367665319,
,Found Footage Horror Films,TURNER,HSS,2020,1st,9780367661847,Routledge,5,36.99,3770.3907,www.routledge.com/9780367661847,
,God Behind the Screen,ANDRIJASEVIC,HSS,2020,1st,9780367665418,Routledge,5,36.99,3770.3907,www.routledge.com/9780367665418,
,Leadership and Diversity in Psychology,,HSS,2020,1st,9780367661298,Routledge,5,36.99,3770.3907,www.routledge.com/9780367661298,
,Loneliness,YANG,HSS,2020,1st,9780367660918,Routledge,5,36.99,3770.3907,www.routledge.com/9780367660918,
,Mary Hays's 'Female Biography',,HSS,2020,1st,9780367660949,Routledge,5,36.99,3770.3907,www.routledge.com/9780367660949,
,Melancholy Emotion in Contemporary Cinema,STICCHI,HSS,2020,1st,9780367663421,Routledge,5,36.99,3770.3907,www.routledge.com/9780367663421,
,"Multilingual Currents in Literature, Translation and Culture",,HSS,2020,1st,9780367667603,Routledge,5,36.99,3770.3907,www.routledge.com/9780367667603,
,Naturalizing Logico-Mathematical Knowledge,,HSS,2020,1st,9780367667115,Routledge,5,36.99,3770.3907,www.routledge.com/9780367667115,
,Philanthropy and Early Twentieth-Century British Literature,RADEVA-COSTELLO,HSS,2020,1st,9780367663414,Routledge,5,36.99,3770.3907,www.routledge.com/9780367663414,
,Queer Community,CARNES,HSS,2020,1st,9780367660505,Routledge,5,36.99,3770.3907,www.routledge.com/9780367660505,
,The Lucid Vigil,GAON,HSS,2020,1st,9780367661786,Routledge,5,36.99,3770.3907,www.routledge.com/9780367661786,
,The Pictorial Third,LOUVEL,HSS,2020,1st,9780367666552,Routledge,5,36.99,3770.3907,www.routledge.com/9780367666552,
,The Routledge Companion to Sound Studies,,HSS,2020,1st,9780367659745,Routledge,5,39.99,4076.1807,www.routledge.com/9780367659745,
,The Routledge Handbook of Moral Epistemology,,HSS,2020,1st,9780367659721,Routledge,5,39.99,4076.1807,www.routledge.com/9780367659721,
,Therapeutic Worlds,NEHRING,HSS,2020,1st,9780367581909,Routledge,5,36.99,3770.3907,www.routledge.com/9780367581909,
,Unplugging Popular Culture,HOWARD,HSS,2020,1st,9780367663711,Routledge,5,36.99,3770.3907,www.routledge.com/9780367663711,
,"Imagination, Creativity and Spirituality in Psychotherapy",DOMASH,HSS,2020,1st,9780367280031,Routledge,5,29.99,3056.8807,www.routledge.com/9780367280031,
,White Privilege,ALTMAN,HSS,2020,1st,9780367503505,Routledge,5,46.99,4789.6907,www.routledge.com/9780367503505,
,Attachment and Adult Clinical Practice,MANDELBAUM,HSS,2020,1st,9780367548537,Routledge,5,28.99,2954.9507,www.routledge.com/9780367548537,
,Madness and the Social Link,GAUDILLIERE,HSS,2020,1st,9780367523299,Routledge,5,28.99,2954.9507,www.routledge.com/9780367523299,
,"Sex, Death, and the Superego",BRITTON,HSS,2020,2nd,9780367439729,Routledge,5,28.99,2954.9507,www.routledge.com/9780367439729,
,Feminist Theory Reader,,HSS,2020,5th,9780367430801,Routledge,5,59.99,6114.7807,www.routledge.com/9780367430801,
,"Selected Letters of Vernon Lee, 1856–1935",GAGEL,HSS,2020,1st,9781848934962,Routledge,5,110,11212.3,www.routledge.com/9781848934962,
,"Sex, Feminism and Lesbian Desire in Women’s Magazines",FARHALL,HSS,2020,1st,9780367226435,Routledge,5,120,12231.6,www.routledge.com/9780367226435,
,Language and Migration,CAPSTICK,HSS,2020,1st,9780815382737,Routledge,5,32.99,3362.670700000001,www.routledge.com/9780815382737,
,Critica,KRAGGERUD,HSS,2020,1st,9780367820756,Routledge,5,120,12231.6,www.routledge.com/9780367820756,
,The Routledge Handbook of Arabic and Identity,,HSS,2020,1st,9781138303997,Routledge,5,190,19366.7,www.routledge.com/9781138303997,
,Gender and Sexual Fluidity in 20th Century Women Writers,GRAYDON,HSS,2020,1st,9780367439156,Routledge,5,120,12231.6,www.routledge.com/9780367439156,
,"Gender, Eating Disorders, and Graphic Medicine",PETER,HSS,2020,1st,9780367443009,Routledge,5,44.99,4585.8307,www.routledge.com/9780367443009,
,Holocaust Narratives,WILHELM,HSS,2020,1st,9780367442972,Routledge,5,120,12231.6,www.routledge.com/9780367442972,
,"Interaction, Language Use, and Second Language Teaching",HUTH,HSS,2020,1st,9780367445256,Routledge,5,120,12231.6,www.routledge.com/9780367445256,
,Holocaust Trauma and Psychic Deformation,GARWOOD,HSS,2020,1st,9781780491882,Routledge,5,24.99,2547.2307,www.routledge.com/9781780491882,
,Queering the Migrant in Contemporary European Cinema,,HSS,2020,1st,9780367209384,Routledge,5,120,12231.6,www.routledge.com/9780367209384,
,Wonder Woman and Captain Marvel,COCCA,HSS,2020,1st,9780367894696,Routledge,5,44.99,4585.8307,www.routledge.com/9780367894696,
,The Poems of W. B. Yeats,,HSS,2020,1st,9780367497620,Routledge,5,170,17328.1,www.routledge.com/9780367497620,
,The Poems of W.B. Yeats,,HSS,2020,1st,9780367495602,Routledge,5,170,17328.1,www.routledge.com/9780367495602,
,The Psychoanalysis of the Absurd,LEFFERT,HSS,2020,1st,9780367367374,Routledge,5,29.99,3056.8807,www.routledge.com/9780367367374,
,The Routledge Companion to Gender and Sexuality in Comic Book Studies,,HSS,2020,1st,9780367209414,Routledge,5,190,19366.7,www.routledge.com/9780367209414,
,"Bareback Porn, Porous Masculinities, Queer Futures",FLORENCIO,HSS,2020,1st,9780815357902,Routledge,5,120,12231.6,www.routledge.com/9780815357902,
,Aristotle’s Political Philosophy in its Historical Context,LINTOTT,HSS,2020,1st,9780367593612,Routledge,5,36.99,3770.3907,www.routledge.com/9780367593612,
,Collective Trauma and the Psychology of Secrets in Transnational Film,PORTER,HSS,2020,1st,9780367593032,Routledge,5,36.99,3770.3907,www.routledge.com/9780367593032,
,Contemporary Research on Police Organizations,,HSS,2020,1st,9780367589677,Routledge,5,36.99,3770.3907,www.routledge.com/9780367589677,
,Digital Gambling,ALBARRAN-TORRES,HSS,2020,1st,9780367591724,Routledge,5,36.99,3770.3907,www.routledge.com/9780367591724,
,Discourse and Mental Health,BONNIN,HSS,2020,1st,9780367588816,Routledge,5,36.99,3770.3907,www.routledge.com/9780367588816,
,Global Convergence Cultures,,HSS,2020,1st,9780367591007,Routledge,5,36.99,3770.3907,www.routledge.com/9780367591007,
,Interculturality in International Education,JACKSON,HSS,2020,1st,9780367590604,Routledge,5,36.99,3770.3907,www.routledge.com/9780367590604,
,Language and Culture on the Margins,,HSS,2020,1st,9780367585662,Routledge,5,36.99,3770.3907,www.routledge.com/9780367585662,
,Lexical borrowing and deborrowing in Spanish in New York City,VARRA,HSS,2020,1st,9780367591229,Routledge,5,36.99,3770.3907,www.routledge.com/9780367591229,
,Living Languages and New Approaches to Language Revitalisation Research,STEBBINS,HSS,2020,1st,9780367594510,Routledge,5,36.99,3770.3907,www.routledge.com/9780367594510,
,Making Culture,,HSS,2020,1st,9780367591014,Routledge,5,36.99,3770.3907,www.routledge.com/9780367591014,
,Perspectives from Systemic Functional Linguistics,,HSS,2020,1st,9780367592424,Routledge,5,36.99,3770.3907,www.routledge.com/9780367592424,
,Producing Queer Youth,BERLINER,HSS,2020,1st,9780367589523,Routledge,5,36.99,3770.3907,www.routledge.com/9780367589523,
,Successful Spoken English,JONES,HSS,2020,1st,9780367594770,Routledge,5,36.99,3770.3907,www.routledge.com/9780367594770,
,Objectification,PAASONEN,HSS,2020,1st,9780367199111,Routledge,5,26.99,2751.0907,www.routledge.com/9780367199111,
,Text and Intertext in Greek Epic and Drama,,HSS,2020,1st,9780367110635,Routledge,5,120,12231.6,www.routledge.com/9780367110635,
,Lives in Exile,OBEROI VAHALI,HSS,2020,2nd,9780367534370,Routledge India,5,120,12231.6,www.routledge.com/9780367534370,
,Proclus and the Chaldean Oracles,SPANU,HSS,2020,1st,9780367473143,Routledge,5,120,12231.6,www.routledge.com/9780367473143,
,Queer Theories: An Introduction,BERNINI,HSS,2020,1st,9780367196493,Routledge,5,26.99,2751.0907,www.routledge.com/9780367196493,
,Conversation Analysis and Second Language Pedagogy,WONG,HSS,2020,2nd,9781138596047,Routledge,5,36.99,3770.3907,www.routledge.com/9781138596047,
,The Unconscious,,HSS,2020,1st,9780367498399,Routledge,5,34.99,3566.5307,www.routledge.com/9780367498399,
,Winnicott and Kohut on Intersubjectivity and Complex Disorders,NEMIROVSKY,HSS,2020,1st,9780367483647,Routledge,5,28.99,2954.9507,www.routledge.com/9780367483647,
,Dynamics at Boardroom Level,,HSS,2020,1st,9780367540777,Routledge,5,29.99,3056.8807,www.routledge.com/9780367540777,
,"Frankness, Greek Culture, and the Roman Empire",FIELDS,HSS,2020,1st,9780367262419,Routledge,5,120,12231.6,www.routledge.com/9780367262419,
,Psychoanalysis from the Inside Out,EHRLICH,HSS,2020,1st,9780367505196,Routledge,5,28.99,2954.9507,www.routledge.com/9780367505196,
,Sustaining Depth and Meaning in School Leadership,,HSS,2020,1st,9780367859411,Routledge,5,19.99,2037.5807,www.routledge.com/9780367859411,
,Radiating Feminism,BERILA,HSS,2020,1st,9780367231460,Routledge,5,32.99,3362.670700000001,www.routledge.com/9780367231460,
,Aggression in Pornography,SHOR,HSS,2020,1st,9780367226404,Routledge,5,120,12231.6,www.routledge.com/9780367226404,
,"Class, Gender and Migration",D AUBETERRE BUZNEGO,HSS,2020,1st,9781138318946,Routledge,5,120,12231.6,www.routledge.com/9781138318946,
,Toward a Theory of Child-Centered Psychodynamic Family Treatment,ORNSTEIN,HSS,2020,1st,9780367439385,Routledge,5,28.99,2954.9507,www.routledge.com/9780367439385,
,"Psychoanalytic Perspectives on Illegitimacy, Adoption and Reproduction Technology",COLES,HSS,2020,1st,9780367367428,Routledge,5,29.99,3056.8807,www.routledge.com/9780367367428,
,Against Automation Mythologies,RAMIREZ,HSS,2020,1st,9780367520144,Routledge,5,44.99,4585.8307,www.routledge.com/9780367520144,
,Mixing and Unmixing Languages,ABERCROMBIE,HSS,2020,1st,9780367860578,Routledge,5,120,12231.6,www.routledge.com/9780367860578,
,Contemporary Radical Film Culture,,HSS,2020,1st,9781138543614,Routledge,5,34.99,3566.5307,www.routledge.com/9781138543614,
,Researching Classroom Discourse,JENKS,HSS,2020,1st,9780367209018,Routledge,5,34.99,3566.5307,www.routledge.com/9780367209018,
,Keywords in Western Literary Criticism and Contemporary China,,HSS,2020,1st,9781138329553,Routledge,5,120,12231.6,www.routledge.com/9781138329553,
,Scripting Japan,ROBERTSON,HSS,2020,1st,9780367353728,Routledge,5,120,12231.6,www.routledge.com/9780367353728,
,Surviving Domestic Abuse,FINNERAN,HSS,2020,1st,9780367859589,Routledge,5,38.99,3974.250700000001,www.routledge.com/9780367859589,
,Steering Human Evolution,DROR,HSS,2020,1st,9780367409401,Routledge India,5,120,12231.6,www.routledge.com/9780367409401,
,Modernism and Modernity in British Women’s Magazines,WOOD,HSS,2020,1st,9781138285620,Routledge,5,120,12231.6,www.routledge.com/9781138285620,
,Contextual Transactional Analysis,SEDGWICK,HSS,2020,1st,9780367192884,Routledge,5,28.99,2954.9507,www.routledge.com/9780367192884,
,Organizational Psychology of Mergers and Acquisitions,OANCEA,HSS,2020,1st,9781138814882,Routledge,5,120,12231.6,www.routledge.com/9781138814882,
,Effects of Service-Learning in Foreign and Second Language Courses,,HSS,2020,1st,9780367197957,Routledge,5,120,12231.6,www.routledge.com/9780367197957,
,Social Theory and Language,WILLIAMS,HSS,2020,1st,9780367472986,Routledge,5,120,12231.6,www.routledge.com/9780367472986,
,A Psychoanalytic Study of Lawrence Durrell’s The Alexandria Quartet,ALFANDARY,HSS,2020,1st,9780367584931,Routledge,5,36.99,3770.3907,www.routledge.com/9780367584931,
,Africana People in China,ADAMS,HSS,2020,1st,9780367585020,Routledge,5,36.99,3770.3907,www.routledge.com/9780367585020,
,Archives and New Modes of Feminist Research,,HSS,2020,1st,9780367586003,Routledge,5,36.99,3770.3907,www.routledge.com/9780367586003,
,Biculturalism and Spanish in Contact,,HSS,2020,1st,9780367585631,Routledge,5,36.99,3770.3907,www.routledge.com/9780367585631,
,Christ the Tragedy of God,TAYLOR,HSS,2020,1st,9780367585792,Routledge,5,36.99,3770.3907,www.routledge.com/9780367585792,
,Emerging Hispanicized English in the Nuevo New South,CALLAHAN,HSS,2020,1st,9780367607135,Routledge,5,16.99,1731.7907,www.routledge.com/9780367607135,
,Feminist Interrogations of Women's Head Hair,,HSS,2020,1st,9780367893149,Routledge,5,36.99,3770.3907,www.routledge.com/9780367893149,
,"Film, Comedy, and Disability",WILDE,HSS,2020,1st,9780367587680,Routledge,5,36.99,3770.3907,www.routledge.com/9780367587680,
,Germaine Greer,,HSS,2020,1st,9780367586164,Routledge,5,36.99,3770.3907,www.routledge.com/9780367586164,
,"Hearing Voices, Demonic and Divine",COOK,HSS,2020,1st,9780367582432,Routledge,5,36.99,3770.3907,www.routledge.com/9780367582432,
,Law and Cultural Studies,ERNI,HSS,2020,1st,9780367582067,Routledge,5,36.99,3770.3907,www.routledge.com/9780367582067,
,Modern Dystopian Fiction and Political Thought,STOCK,HSS,2020,1st,9780367584443,Routledge,5,36.99,3770.3907,www.routledge.com/9780367584443,
,Multilayer Corpus Studies,ZELDES,HSS,2020,1st,9780367588625,Routledge,5,36.99,3770.3907,www.routledge.com/9780367588625,
,New Developments in Dementia Prevention Research,,HSS,2020,1st,9780367583200,Routledge,5,36.99,3770.3907,www.routledge.com/9780367583200,
,Reflexivity,LUMSDEN,HSS,2020,1st,9780367582036,Routledge,5,36.99,3770.3907,www.routledge.com/9780367582036,
,Superhero Bodies,,HSS,2020,1st,9780367582869,Routledge,5,36.99,3770.3907,www.routledge.com/9780367582869,
,Superman and Comic Book Brand Continuity,BEVIN,HSS,2020,1st,9780367587994,Routledge,5,36.99,3770.3907,www.routledge.com/9780367587994,
,The Culture of Animals in Antiquity,LLEWELLYN-JONES,HSS,2020,1st,9780367580940,Routledge,5,39.99,4076.1807,www.routledge.com/9780367580940,
,The Intersections of Whiteness,,HSS,2020,1st,9780367581992,Routledge,5,36.99,3770.3907,www.routledge.com/9780367581992,
,The Routledge Companion to Media and Fairy-Tale Cultures,,HSS,2020,1st,9780367580735,Routledge,5,39.99,4076.1807,www.routledge.com/9780367580735,
,The Routledge Companion to Media Studies and Digital Humanities,,HSS,2020,1st,9780367580681,Routledge,5,39.99,4076.1807,www.routledge.com/9780367580681,
,The Routledge Handbook of Collective Intentionality,,HSS,2020,1st,9780367572747,Routledge,5,42.99,4381.970700000001,www.routledge.com/9780367572747,
,The Routledge International Handbook on Fear of Crime,,HSS,2020,1st,9780367580995,Routledge,5,39.99,4076.1807,www.routledge.com/9780367580995,
,Viewing Pleasure and Being a Showgirl,CARR,HSS,2020,1st,9780367607111,Routledge,5,16.99,1731.7907,www.routledge.com/9780367607111,
,Youth in the Digital Age,,HSS,2020,1st,9780367582012,Routledge,5,36.99,3770.3907,www.routledge.com/9780367582012,
,The Body in French Queer Thought from Wittig to Preciado,EVANS,HSS,2020,1st,9780367142360,Routledge,5,120,12231.6,www.routledge.com/9780367142360,
,European Review of Social Psychology: Volume 30,,HSS,2020,1st,9780367516925,Routledge,5,120,12231.6,www.routledge.com/9780367516925,
,Attachment in Religion and Spirituality,GRANQVIST,HSS,2020,1st,9781462542680,Guilford Press,5,33.99,3464.6007,www.routledge.com/9781462542680,
,Poetry and Psychoanalysis,SHADDOCK,HSS,2020,1st,9780415699013,Routledge,5,28.99,2954.9507,www.routledge.com/9780415699013,
,The Independent Mind in British Psychoanalysis,RAYNER,HSS,2020,1st,9780367371357,Routledge,5,29.99,3056.8807,www.routledge.com/9780367371357,
,Business Psychology and Organizational Behaviour,MCKENNA,HSS,2020,6th,9781138182646,Routledge,5,54.99,5605.130700000001,www.routledge.com/9781138182646,
,Gender-Based Violence in Latin American and Iberian Cinemas,,HSS,2020,1st,9781138349476,Routledge,5,120,12231.6,www.routledge.com/9781138349476,
,Biopics of Women,HOLLINGER,HSS,2020,1st,9780367857264,Routledge,5,34.99,3566.5307,www.routledge.com/9780367857264,
,"Critical Realism, Feminism, and Gender: A Reader",,HSS,2020,1st,9781138083707,Routledge,5,120,12231.6,www.routledge.com/9781138083707,
,The Role of the Patient-Analyst Match in the Process and Outcome of Psychoanalysis,KANTROWITZ,HSS,2020,1st,9780367483500,Routledge,5,28.99,2954.9507,www.routledge.com/9780367483500,
